contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,stockPrice,date,T_days,T_years,moneyness,mid_price,intrinsic_value,time_value
AAPL270115C00230000,2025-09-26 19:31:48+00:00,230.0,51.7,51.35,52.0,-0.70000076,-1.3358793,88.0,9121.0,0.3460148406982422,True,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.900336623953885,51.675,25.460006713867188,26.21499328613281
AAPL270115C00240000,2025-09-26 19:48:37+00:00,240.0,45.11,45.0,45.6,-1.329998,-2.8639064,539.0,7620.0,0.333716379699707,True,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.9394816945605756,45.3,15.460006713867188,29.83999328613281
AAPL270115C00250000,2025-09-26 19:48:35+00:00,250.0,39.3,39.05,39.65,-1.2000008,-2.9629648,54.0,10672.0,0.3224555059814452,True,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.9786267651672664,39.349999999999994,5.4600067138671875,33.88999328613281
AAPL270115C00260000,2025-09-26 19:59:36+00:00,260.0,33.95,33.6,34.25,-0.54999924,-1.5942007,169.0,11975.0,0.3128425650024413,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.0177718357739571,33.925,0.0,33.925
AAPL270115C00270000,2025-09-26 19:59:56+00:00,270.0,29.0,28.8,29.15,-0.54999924,-1.8612497,58.0,6092.0,0.302466692199707,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.0569169063806476,28.975,0.0,28.975
AAPL270115C00280000,2025-09-26 19:54:46+00:00,280.0,24.52,24.35,24.7,-0.4300003,-1.723448,23.0,8144.0,0.2942270285034178,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.0960619769873383,24.525,0.0,24.525
AAPL270115C00290000,2025-09-26 19:19:27+00:00,290.0,20.81,20.55,20.8,0.15999985,0.7748177,65.0,1964.0,0.2872538316345214,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.135207047594029,20.675,0.0,20.675
AAPL270115C00300000,2025-09-26 19:54:26+00:00,300.0,17.11,17.1,17.4,-0.8899994,-4.9444413,291.0,17371.0,0.2811961529541015,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.1743521182007195,17.25,0.0,17.25
AAPL270115C00310000,2025-09-26 19:59:12+00:00,310.0,14.35,14.2,14.45,-0.09999943,-0.6920376,51.0,2010.0,0.2757640783691406,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.2134971888074104,14.325,0.0,14.325
AAPL270115C00320000,2025-09-26 19:56:05+00:00,320.0,11.82,11.8,12.0,-0.5799999,-4.677419,28.0,7309.0,0.2717510569763183,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.252642259414101,11.9,0.0,11.9
AAPL270115C00330000,2025-09-26 19:31:52+00:00,330.0,9.8,9.7,10.0,-0.34999943,-3.4482703,135.0,3842.0,0.2691418301391601,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.2917873300207916,9.85,0.0,9.85
AAPL270115C00340000,2025-09-25 19:38:45+00:00,340.0,8.35,7.85,8.15,0.0,0.0,25.0,999.0,0.2650219982910156,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.3309324006274823,8.0,0.0,8.0
AAPL270115C00350000,2025-09-26 19:42:39+00:00,350.0,6.59,6.5,6.8,-0.35999966,-5.1798515,143.0,7862.0,0.2638928591918945,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.370077471234173,6.65,0.0,6.65
AAPL270115C00360000,2025-09-25 18:45:00+00:00,360.0,5.5,5.4,5.55,0.0,0.0,38.0,2300.0,0.2613294082641602,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.4092225418408637,5.475,0.0,5.475
AAPL270115C00370000,2025-09-25 18:46:03+00:00,370.0,4.45,4.45,4.55,0.0,0.0,5.0,2673.0,0.2595899237060547,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.4483676124475542,4.5,0.0,4.5
AAPL270115C00380000,2025-09-26 15:47:22+00:00,380.0,3.78,3.65,3.8,-0.120000124,-3.0769262,3.0,1242.0,0.2594678546142578,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.4875126830542449,3.7249999999999996,0.0,3.7249999999999996
AAPL270115C00390000,2025-09-26 18:51:02+00:00,390.0,3.15,3.05,3.15,-0.099999905,-3.07692,6.0,1111.0,0.2589795782470704,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.5266577536609356,3.0999999999999996,0.0,3.0999999999999996
AAPL270115C00400000,2025-09-26 19:47:06+00:00,400.0,2.57,2.53,2.59,-0.13000011,-4.814819,27.0,2413.0,0.2581556118774414,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.5658028242676263,2.5599999999999996,0.0,2.5599999999999996
AAPL270115C00410000,2025-09-26 17:23:00+00:00,410.0,2.19,2.1,2.18,0.0,0.0,23.0,1212.0,0.2587659573364258,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.604947894874317,2.14,0.0,2.14
AAPL270115C00420000,2025-09-26 19:46:38+00:00,420.0,1.8,1.76,1.81,-0.060000062,-3.2258098,46.0,1838.0,0.2586438882446289,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.6440929654810077,1.7850000000000001,0.0,1.7850000000000001
AAPL270115C00430000,2025-09-26 17:58:09+00:00,430.0,1.56,1.48,1.54,0.049999952,3.3112552,48.0,555.0,0.25977302734375,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.6832380360876982,1.51,0.0,1.51
AAPL270115C00440000,2025-09-26 19:41:02+00:00,440.0,1.27,1.24,1.31,0.06999993,5.8333273,5.0,1464.0,0.260749580078125,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.7223831066943889,1.275,0.0,1.275
AAPL270115C00450000,2025-09-26 19:50:14+00:00,450.0,1.09,1.05,1.1,-0.00999999,-0.90909004,331.0,16545.0,0.2611157873535156,False,REGULAR,USD,call,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.7615281773010796,1.0750000000000002,0.0,1.0750000000000002
AAPL270115P00010000,2025-09-25 14:07:34+00:00,10.0,0.03,0.0,0.27,0.0,0.0,3.0,141.0,1.1660197949218751,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.0391450706066906,0.135,0.0,0.135
AAPL270115P00015000,2025-09-18 18:27:28+00:00,15.0,0.02,0.0,0.27,0.0,0.0,1.0,82.0,1.0058643457031249,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.0587176059100359,0.135,0.0,0.135
AAPL270115P00020000,2025-09-18 18:27:35+00:00,20.0,0.03,0.0,0.23,0.0,0.0,1.0,3437.0,0.8808605664062499,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.0782901412133813,0.115,0.0,0.115
AAPL270115P00025000,2025-09-18 18:27:49+00:00,25.0,0.04,0.0,0.22,0.0,0.0,1.0,2620.0,0.79687703125,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.0978626765167266,0.11,0.0,0.11
AAPL270115P00030000,2025-09-18 18:28:00+00:00,30.0,0.05,0.0,0.21,0.0,0.0,1.0,33.0,0.72851833984375,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.1174352118200719,0.105,0.0,0.105
AAPL270115P00035000,2025-09-18 18:28:14+00:00,35.0,0.06,0.0,0.18,0.0,0.0,1.0,20.0,0.6640658593750002,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.1370077471234173,0.09,0.0,0.09
AAPL270115P00040000,2025-09-23 14:35:51+00:00,40.0,0.05,0.03,0.2,0.0,0.0,30.0,1022.0,0.6357458300781251,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.1565802824267626,0.115,0.0,0.115
AAPL270115P00045000,2025-09-18 18:29:06+00:00,45.0,0.1,0.04,0.12,0.0,0.0,1.0,85.0,0.5722699023437501,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.1761528177301079,0.08,0.0,0.08
AAPL270115P00050000,2025-09-23 17:19:53+00:00,50.0,0.09,0.08,0.14,0.0,0.0,151.0,2241.0,0.5566450585937501,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.1957253530334533,0.11000000000000001,0.0,0.11000000000000001
AAPL270115P00060000,2025-09-23 16:11:52+00:00,60.0,0.16,0.16,0.2,0.0,0.0,1.0,571.0,0.524418818359375,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.2348704236401439,0.18,0.0,0.18
AAPL270115P00070000,2025-09-25 19:36:32+00:00,70.0,0.22,0.22,0.27,0.0,0.0,1.0,150.0,0.4946339599609375,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.2740154942468346,0.245,0.0,0.245
AAPL270115P00080000,2025-09-24 16:32:49+00:00,80.0,0.37,0.31,0.37,0.0,0.0,16.0,700.0,0.4653373779296875,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.3131605648535252,0.33999999999999997,0.0,0.33999999999999997
AAPL270115P00085000,2025-09-24 16:33:14+00:00,85.0,0.4,0.37,0.45,0.0,0.0,7.0,162.0,0.4545952978515625,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.3327331001568706,0.41000000000000003,0.0,0.41000000000000003
AAPL270115P00090000,2025-09-26 14:38:32+00:00,90.0,0.45,0.43,0.49,-0.01000002,-2.1739173,2.0,1581.0,0.4379939013671875,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.3523056354602159,0.45999999999999996,0.0,0.45999999999999996
AAPL270115P00095000,2025-09-18 18:32:19+00:00,95.0,0.6,0.51,0.57,0.0,0.0,1.0,901.0,0.4265194067382813,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.3718781707635612,0.54,0.0,0.54
AAPL270115P00100000,2025-09-26 19:21:24+00:00,100.0,0.62,0.6,0.66,-0.029999971,-4.6153803,31.0,2905.0,0.4152890502929687,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.3914507060669066,0.63,0.0,0.63
AAPL270115P00105000,2025-09-22 16:22:30+00:00,105.0,0.69,0.7,0.76,0.0,0.0,3.0,2351.0,0.4047911083984374,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.4110232413702518,0.73,0.0,0.73
AAPL270115P00110000,2025-09-26 14:38:01+00:00,110.0,0.83,0.81,0.87,0.00999999,1.219511,2.0,383.0,0.3942931665039063,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.4305957766735972,0.8400000000000001,0.0,0.8400000000000001
AAPL270115P00115000,2025-09-26 18:41:23+00:00,115.0,0.97,0.94,1.0,0.0,0.0,1.0,880.0,0.3847717773437499,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.4501683119769425,0.97,0.0,0.97
AAPL270115P00120000,2025-09-25 16:10:04+00:00,120.0,1.13,1.09,1.15,0.0,0.0,5.0,2512.0,0.3758607336425781,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.4697408472802878,1.12,0.0,1.12
AAPL270115P00125000,2025-09-25 16:48:21+00:00,125.0,1.29,1.26,1.32,0.0,0.0,2.0,553.0,0.3673158972167969,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.4893133825836332,1.29,0.0,1.29
AAPL270115P00130000,2025-09-26 15:17:31+00:00,130.0,1.48,1.45,1.51,-0.01999998,-1.3333321,18.0,3771.0,0.3590151989746094,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.5088859178869786,1.48,0.0,1.48
AAPL270115P00135000,2025-09-24 18:26:33+00:00,135.0,1.79,1.67,1.73,0.0,0.0,2.0,1486.0,0.3513248461914062,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.5284584531903238,1.7,0.0,1.7
AAPL270115P00140000,2025-09-25 18:25:44+00:00,140.0,1.94,1.91,1.98,0.0,0.0,1.0,2116.0,0.3440007006835937,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.5480309884936692,1.9449999999999998,0.0,1.9449999999999998
AAPL270115P00145000,2025-09-26 18:30:50+00:00,145.0,2.18,2.19,2.25,-0.049999952,-2.2421503,11.0,11364.0,0.3365544860839844,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.5676035237970145,2.2199999999999998,0.0,2.2199999999999998
AAPL270115P00150000,2025-09-26 19:21:20+00:00,150.0,2.56,2.51,2.58,0.049999952,1.99203,3.0,3836.0,0.3302679278564453,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.5871760591003599,2.545,0.0,2.545
AAPL270115P00155000,2025-09-22 18:43:44+00:00,155.0,2.78,2.87,2.93,0.0,0.0,13.0,565.0,0.323554127807617,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.6067485944037052,2.9000000000000004,0.0,2.9000000000000004
AAPL270115P00160000,2025-09-26 18:09:26+00:00,160.0,3.25,3.25,3.35,0.03999996,1.2461047,1.0,5730.0,0.317816880493164,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.6263211297070505,3.3,0.0,3.3
AAPL270115P00165000,2025-09-25 19:47:15+00:00,165.0,3.7,3.7,3.8,0.0,0.0,13.0,3689.0,0.3117744604492187,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.6458936650103958,3.75,0.0,3.75
AAPL270115P00170000,2025-09-26 18:30:50+00:00,170.0,4.14,4.2,4.3,-0.01999998,-0.48076877,17.0,8382.0,0.3059151440429687,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.6654662003137412,4.25,0.0,4.25
AAPL270115P00175000,2025-09-24 15:56:09+00:00,175.0,5.14,4.7,4.85,0.0,0.0,21.0,3139.0,0.3000863449096679,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.6850387356170865,4.775,0.0,4.775
AAPL270115P00180000,2025-09-26 18:50:24+00:00,180.0,5.35,5.35,5.45,-0.3499999,-6.1403494,29.0,8676.0,0.2942575457763671,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.7046112709204319,5.4,0.0,5.4
AAPL270115P00185000,2025-09-26 18:58:31+00:00,185.0,6.0,6.0,6.15,-0.19999981,-3.2258034,59.0,4601.0,0.2891916784667968,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.7241838062237771,6.075,0.0,6.075
AAPL270115P00190000,2025-09-26 17:09:34+00:00,190.0,6.65,6.75,6.9,-0.049999714,-0.7462644,14.0,7119.0,0.2838816729736327,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.7437563415271224,6.825,0.0,6.825
AAPL270115P00195000,2025-09-26 18:19:07+00:00,195.0,7.45,7.55,7.7,-0.3300004,-4.24165,6.0,2336.0,0.278327529296875,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.7633288768304678,7.625,0.0,7.625
AAPL270115P00200000,2025-09-26 19:26:43+00:00,200.0,8.5,8.45,8.6,0.19999981,2.4096363,643.0,17284.0,0.2732006274414062,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.7829014121338131,8.524999999999999,0.0,8.524999999999999
AAPL270115P00210000,2025-09-26 15:01:57+00:00,210.0,10.65,10.5,10.7,0.19999981,1.9138739,1.0,10461.0,0.26367923828125,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.8220464827405037,10.6,0.0,10.6
AAPL270115P00220000,2025-09-26 14:53:52+00:00,220.0,13.1,12.95,13.15,0.25,1.9455252,106.0,9521.0,0.2540052627563477,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.8611915533471944,13.05,0.0,13.05
AAPL270115P00230000,2025-09-26 18:16:24+00:00,230.0,15.55,15.75,16.0,-0.42999935,-2.6908596,74.0,3836.0,0.2442702526855469,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.900336623953885,15.875,0.0,15.875
AAPL270115P00240000,2025-09-25 19:31:03+00:00,240.0,18.7,19.05,19.35,0.0,0.0,145.0,5047.0,0.2349777430725098,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.9394816945605756,19.200000000000003,0.0,19.200000000000003
AAPL270115P00250000,2025-09-26 18:02:58+00:00,250.0,22.7,22.9,23.15,0.22000122,0.97865313,233.0,3859.0,0.2252122157287597,False,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,0.9786267651672664,23.025,0.0,23.025
AAPL270115P00260000,2025-09-26 19:45:02+00:00,260.0,27.55,27.25,27.5,0.25,0.915751,154.0,2388.0,0.2154772056579589,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.0177718357739571,27.375,4.5399932861328125,22.835006713867188
AAPL270115P00270000,2025-09-26 19:44:40+00:00,270.0,32.5,31.9,32.75,0.47000122,1.4673781,416.0,1696.0,0.2084124569702147,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.0569169063806476,32.325,14.539993286132812,17.78500671386719
AAPL270115P00280000,2025-09-26 16:43:57+00:00,280.0,37.78,37.15,38.55,0.32999802,0.88116956,7.0,817.0,0.2007526214599609,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.0960619769873383,37.849999999999994,24.539993286132812,13.310006713867182
AAPL270115P00290000,2025-09-26 14:52:25+00:00,290.0,44.4,42.55,44.8,-2.199997,-4.7210236,4.0,735.0,0.1914143359375,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.135207047594029,43.675,34.53999328613281,9.135006713867185
AAPL270115P00300000,2025-09-26 19:21:24+00:00,300.0,50.89,50.0,51.75,0.8899994,1.7799988,37.0,315.0,0.1825643267822265,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.1743521182007195,50.875,44.53999328613281,6.3350067138671875
AAPL270115P00310000,2025-09-26 18:44:28+00:00,310.0,57.89,57.55,59.6,-3.6800003,-5.9769373,4.0,15.0,0.1770407003784179,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.2134971888074104,58.575,54.53999328613281,4.03500671386719
AAPL270115P00320000,2025-09-26 19:25:46+00:00,320.0,66.6,65.4,67.55,-3.25,-4.6528277,6.0,4.0,0.1654441366577148,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.252642259414101,66.475,64.53999328613281,1.9350067138671818
AAPL270115P00330000,2025-09-26 19:28:33+00:00,330.0,75.23,75.15,76.55,0.6300049,0.84451056,4.0,3.0,0.1626670648193359,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.2917873300207916,75.85,74.53999328613281,1.3100067138671818
AAPL270115P00340000,2025-09-26 16:35:58+00:00,340.0,84.56,83.5,85.9,0.6100006,0.7266237,2.0,5.0,0.1615074084472656,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.3309324006274823,84.7,84.53999328613281,0.16000671386719034
AAPL270115P00350000,2025-09-19 19:50:01+00:00,350.0,104.4,93.5,95.7,0.0,0.0,5.0,5.0,0.1683127603149414,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.370077471234173,94.6,94.53999328613281,0.060006713867181816
AAPL270115P00390000,2025-08-08 16:42:16+00:00,390.0,161.0,149.4,151.65,0.0,0.0,40.0,0.0,0.4387873504638672,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.5266577536609356,150.525,134.5399932861328,15.985006713867193
AAPL270115P00400000,2025-08-08 13:55:32+00:00,400.0,179.0,159.35,161.65,0.0,0.0,10.0,0.0,0.4525506405639649,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.5658028242676263,160.5,144.5399932861328,15.960006713867188
AAPL270115P00420000,2025-09-22 15:20:28+00:00,420.0,165.0,163.5,165.8,0.0,0.0,20.0,0.0,0.2434157690429687,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.6440929654810077,164.65,164.5399932861328,0.11000671386719318
AAPL270115P00430000,2024-12-16 05:02:15+00:00,430.0,203.3,179.5,184.5,0.0,0.0,3.0,0.0,0.4083311120605468,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.6832380360876982,182.0,174.5399932861328,7.4600067138671875
AAPL270115P00440000,2025-07-31 13:57:29+00:00,440.0,231.0,205.95,209.85,0.0,0.0,4.0,0.0,0.5666394654846192,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.7223831066943889,207.89999999999998,184.5399932861328,23.360006713867165
AAPL270115P00450000,2025-06-09 16:26:33+00:00,450.0,245.9,237.0,240.75,0.0,0.0,1.0,0.0,0.7716392465209961,True,REGULAR,USD,put,2027-01-15,255.4600067138672,2025-09-28,473,1.295890410958904,1.7615281773010796,238.875,194.5399932861328,44.33500671386719
AAPL270617C00050000,2025-09-24 14:05:00+00:00,50.0,205.48,205.95,209.65,0.0,0.0,5.0,10.0,0.7707542456054688,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.1957253530334533,207.8,205.4600067138672,2.339993286132824
AAPL270617C00055000,2025-06-11 17:44:33+00:00,55.0,148.46,157.25,161.05,0.0,0.0,2.0,4.0,1.0000000000000004e-05,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.2152978883367986,159.15,200.4600067138672,-41.31000671386718
AAPL270617C00060000,2025-08-21 16:52:27+00:00,60.0,167.54,186.75,190.4,0.0,0.0,1.0,4.0,1.0000000000000004e-05,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.2348704236401439,188.575,195.4600067138672,-6.885006713867199
AAPL270617C00065000,2025-09-08 17:31:23+00:00,65.0,176.19,192.05,195.75,0.0,0.0,1.0,4.0,0.707888663330078,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.2544429589434893,193.9,190.4600067138672,3.439993286132818
AAPL270617C00070000,2025-04-09 14:33:03+00:00,70.0,116.0,131.9,136.5,0.0,0.0,1.0,0.0,1.0000000000000004e-05,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.2740154942468346,134.2,185.4600067138672,-51.2600067138672
AAPL270617C00075000,2025-07-21 16:21:46+00:00,75.0,143.0,155.1,158.7,0.0,0.0,1.0,42.0,1.0000000000000004e-05,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.2935880295501799,156.89999999999998,180.4600067138672,-23.56000671386721
AAPL270617C00080000,2025-09-23 16:22:38+00:00,80.0,180.6,178.2,181.9,0.0,0.0,1.0,231.0,0.6511875701904297,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.3131605648535252,180.05,175.4600067138672,4.589993286132824
AAPL270617C00085000,2025-06-05 19:10:31+00:00,85.0,124.85,130.5,133.95,0.0,0.0,1.0,10.0,1.0000000000000004e-05,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.3327331001568706,132.225,170.4600067138672,-38.23500671386719
AAPL270617C00090000,2025-07-30 17:14:51+00:00,90.0,124.8,145.75,149.25,0.0,0.0,3.0,15.0,1.0000000000000004e-05,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.3523056354602159,147.5,165.4600067138672,-17.960006713867188
AAPL270617C00095000,2025-09-22 18:01:52+00:00,95.0,165.15,164.5,168.05,0.0,0.0,1.0,40.0,0.6005594143676759,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.3718781707635612,166.275,160.4600067138672,5.814993286132818
AAPL270617C00100000,2025-09-22 14:58:58+00:00,100.0,160.0,159.9,163.6,0.0,0.0,1.0,136.0,0.5860942269897461,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.3914507060669066,161.75,155.4600067138672,6.2899932861328125
AAPL270617C00105000,2025-09-22 14:51:26+00:00,105.0,155.0,155.5,159.05,0.0,0.0,1.0,30.0,0.5729412823486328,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.4110232413702518,157.275,150.4600067138672,6.814993286132818
AAPL270617C00110000,2025-08-11 17:46:37+00:00,110.0,125.0,0.0,0.0,0.0,0.0,5.0,42.0,1.0000000000000004e-05,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.4305957766735972,125.0,145.4600067138672,-20.460006713867188
AAPL270617C00115000,2025-09-23 15:26:15+00:00,115.0,148.0,146.4,149.3,0.0,0.0,1.0,101.0,0.5358322784423828,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.4501683119769425,147.85000000000002,140.4600067138672,7.389993286132835
AAPL270617C00120000,2025-08-08 17:44:40+00:00,120.0,118.4,126.2,129.05,0.0,0.0,12.0,73.0,1.0000000000000004e-05,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.4697408472802878,127.625,135.4600067138672,-7.8350067138671875
AAPL270617C00125000,2025-09-22 19:57:08+00:00,125.0,140.33,138.0,141.15,0.0,0.0,1.0,111.0,0.5238695074462891,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.4893133825836332,139.575,130.4600067138672,9.114993286132801
AAPL270617C00130000,2025-09-26 15:36:59+00:00,130.0,135.57,133.7,135.7,3.1100006,2.347879,1.0,229.0,0.5030262100219728,True,REGULAR,USD,call,2027-06-17,255.4600067138672,2025-09-28,626,1.715068493150685,0.5088859178869786,134.7,125.46000671386719,9.239993286132801
